      TNOW              PSI               THETA             PHI               OMEGA1            OMEGA2            OMEGA3            VCX               VCY               VCZ               XC                YC                ZC                XP                YP                ZP                VPX               VPY               VPZ               OMEGAX            OMEGAY            OMEGAZ            FX/WGT            FY/WGT            FZ/WGT            FN/WGT            FT/WGT            XMU               VS                ALPHA             MODE  
         0.3350000         2.0992323        -0.2056586         4.4091838         3.2018520         4.6157706         5.2192118         0.2440245        -0.1586321         0.0244625         0.0603823         0.0515414         0.0494180         0.0669802         0.0553934         0.0000000        -0.0001081        -0.0004031         0.0000000         3.2018520         5.5843266         4.1666302         0.0238667         0.0890102         0.9571622         0.9571622         0.0921544         0.0962788         0.0004173         1.3088246      sliding
         0.3400000         2.1254108        -0.1895548         4.4372838         3.2403961         4.5679649         5.0484762         0.2409996        -0.1608645         0.0223316         0.0604416         0.0529921         0.0495350         0.0663002         0.0566214         0.0000000        -0.0001039        -0.0003515         0.0000000         3.2403961         5.4373868         4.0973455         0.0233058         0.0788680         0.9558947         0.9558947         0.0822394         0.0860339         0.0003665         1.2834689      sliding
         0.3450000         2.1506444        -0.1732472         4.4645603         3.2834041         4.5212187         4.8793547         0.2380398        -0.1632936         0.0201335         0.0604814         0.0544375         0.0496412         0.0656110         0.0577972         0.0000000        -0.0001001        -0.0003015         0.0000000         3.2834041         5.2946492         4.0269356         0.0227646         0.0685721         0.9544144         0.9544144         0.0722521         0.0757031         0.0003177         1.2502635      sliding
         0.3500000         2.1749519        -0.1567125         4.4910454         3.3313375         4.4754925         4.7115788         0.2351425        -0.1659405         0.0178556         0.0605042         0.0558784         0.0497362         0.0649152         0.0589232         0.0000000        -0.0000968        -0.0002525         0.0000000         3.3313375         5.1559933         3.9553433         0.0222452         0.0580400         0.9526392         0.9526392         0.0621570         0.0652472         0.0002704         1.2047917      sliding
         0.3550000         2.1983500        -0.1399249         4.5167700         3.3846465         4.4307499         4.5448729         0.2323052        -0.1688257         0.0154833         0.0605121         0.0573157         0.0498196         0.0642151         0.0600017         0.0000000        -0.0000938        -0.0002040         0.0000000         3.3846465         5.0213136         3.8825024         0.0217431         0.0473090         0.9505433         0.9505433         0.0520664         0.0547754         0.0002246         1.1399893      sliding
         0.3600000         2.2208538        -0.1228563         4.5417639         3.4437832         4.3869594         4.3789552         0.2295254        -0.1719692         0.0129996         0.0605075         0.0587505         0.0498908         0.0635124         0.0610351         0.0000000        -0.0000911        -0.0001560         0.0000000         3.4437832         4.8905234         3.8083385         0.0212559         0.0363869         0.9480804         0.9480804         0.0421405         0.0444482         0.0001807         1.0421034      sliding
         0.3650000         2.2424761        -0.1054766         4.5660562         3.5092004         4.3440947         4.2135377         0.2268014        -0.1753905         0.0103849         0.0604926         0.0601841         0.0499494         0.0628091         0.0620257         0.0000000        -0.0000888        -0.0001082         0.0000000         3.5092004         4.7635584         3.7327698         0.0207803         0.0253181         0.9452058         0.9452058         0.0327540         0.0346528         0.0001400         0.8835190      sliding
         0.3700000         2.2632280        -0.0877531         4.5896750         3.5813720         4.3021363         4.0483260         0.2241314        -0.1791081         0.0076169         0.0604698         0.0616178         0.0499944         0.0621067         0.0629756         0.0000000        -0.0000868        -0.0000595         0.0000000         3.5813720         4.6403796         3.6557075         0.0203147         0.0139219         0.9418202         0.9418202         0.0246273         0.0261487         0.0001052         0.6008002      sliding
         0.3750000         2.2831185        -0.0696508         4.6126484         3.6607527         4.2610723         3.8830187         0.2215144        -0.1831404         0.0046704         0.0604411         0.0630532         0.0500252         0.0614067         0.0638870         0.0000000        -0.0000850        -0.0000104         0.0000000         3.6607527         4.5209776         3.5770565         0.0198531         0.0024216         0.9379083         0.9379083         0.0200003         0.0213243         0.0000856         0.1213743      sliding
         0.3800000         2.3024608        -0.0508262         4.6353668         3.7485550         4.2202663         3.7145924         0.2189923        -0.1875811         0.0014634         0.0604079         0.0645159         0.0500409         0.0606984         0.0647767         0.0000000         0.0000000         0.0000000         0.0000000         3.7485550         4.4035335         3.4953880         0.0193752        -0.0097914         0.9333168         0.9333168         0.0217087         0.0232598         0.0000000        -0.4679227      rolling
         0.3850000         2.3206340        -0.0318504         4.6571228         3.8431529         4.1810191         3.5481922         0.2164800        -0.1923108        -0.0019303         0.0603739         0.0659601         0.0500399         0.0600063         0.0656178         0.0000000         0.0000000         0.0000000         0.0000000         3.8431529         4.2918908         3.4132480         0.0189118        -0.0217549         0.9281410         0.9281410         0.0288259         0.0310577         0.0000000        -0.8551960      rolling
         0.3900000         2.3379623        -0.0123802         4.6783287         3.9461425         4.1601797         3.3819331         0.2135880        -0.1973717        -0.0040677         0.0603408         0.0674112         0.0500164         0.0595987         0.0666957         0.0000000         0.0000000         0.0000000         0.0000000         3.9461425         4.2017289         3.3301713        -0.0232063        -0.0309137         1.0718837         1.0718837         0.0386547         0.0360624         0.0000000        -2.2147325      rolling
         0.3950000         2.3544571         0.0075843         4.6993555         4.0330059         4.2374887         3.2136375         0.2083537        -0.2016777         0.0028884         0.0603151         0.0688635         0.0500068         0.0608224         0.0693690         0.0000000         0.0000000         0.0000000         0.0000000         4.0330059         4.2129938         3.2456832        -0.0347781        -0.0007076         1.1361524         1.1361524         0.0347853         0.0306167         0.0000000        -3.1212505      rolling
