center_drift_m,center_orbit_rms_m,center_path_length_m,cpu_time,direction2_deg,direction_deg,end_time,energy_stop,exit_status,face2_angle_deg,face_angle_deg,face_radius,flat_stop,incidence_deg,initial_slip,initial_wobble_axis,inward_component,last_mode,lost_contact,mass,max_xmu,mean_vs,mode_changes,omega1,omega2,omega3,physical_hit,process_status,release_deg,score,skipped_physical,step_too_small,theta_excess_rate,theta_excess_variation,theta_max_abs,theta_rms,theta_span,timed_out,wall_time
0.011441672047825879,0.004535872994019252,2.7215765937834147,1.797,165.0,-15.0,74.503,True,0,295.0,115.0,0.045,False,14.999999999999998,1.0559,0.5289,0.25881904510252074,rolling,False,0.25,0.4544537,0.002289877975679158,11,9.8725,18.6676,0.0866,True,0,27.5,48.167740808306036,False,False,0.0019219850556353437,143.1936526,1.5705947,1.4441031325561346,1.8563561,False,3.612252200000057
0.016039817754887376,0.004552439545338286,2.7878236061152926,1.938,160.0,-20.0,77.708,True,0,270.0,90.0,0.045,False,20.0,1.135,0.7511,0.3420201433256687,rolling,False,0.25,0.4549802,0.00219813552355583,9,13.244,18.436,-4.0431,True,0,27.5,47.87709728780477,False,False,0.0017979569516652085,139.71563880000002,1.570499,1.4405670104792905,1.8292093,False,3.79067139999961
0.02470917842766125,0.0067933373040757515,3.7684132161177746,2.078,160.0,-20.0,83.324,True,0,325.0,145.0,0.045,False,20.0,0.8318,0.9645,0.3420201433256687,rolling,False,0.25,0.454837,0.0017203415313531356,9,9.7058,13.5108,8.6956,True,0,27.5,44.83955091298317,False,False,0.0020324858528155154,169.35485119999998,1.5705711,1.4128005350240416,1.5705711,False,4.157671399999799
0.02064387722909628,0.005936604434302729,3.2301651145987993,1.812,165.0,-15.0,76.406,True,0,240.0,60.0,0.045,False,14.999999999999998,0.9974,0.7692,0.25881904510252074,rolling,False,0.25,0.4547284,0.0025819673904223434,9,9.3262,17.6346,-9.85,True,0,27.5,42.146493543421634,False,False,0.0020879540350234272,159.53221599999998,1.5705953,1.4275320391670516,1.6616981,False,3.6894940999995924
0.018899548056236688,0.005725784480390012,3.0482300357040786,1.703,160.0,-20.0,73.458,True,0,250.0,70.0,0.045,False,20.0,1.0849,0.8723,0.3420201433256687,rolling,False,0.25,0.4548303,0.002867097530595298,11,12.6593,17.6222,-8.7202,True,0,27.5,38.12203321131206,False,False,0.0021264797598627787,156.2069502,1.5705921,1.4305103418990412,1.7408601000000001,False,3.4987160000000586
0.021683940836019638,0.006038143556938985,3.3681303691518614,2.703,160.0,-20.0,93.577,True,0,350.0,170.0,0.045,False,20.0,0.2838,2.9015,0.3420201433256687,rolling,False,0.25,0.4547689,0.0005931149137617816,9,3.3115,4.6097,12.9586,True,0,27.5,33.99231895950314,False,False,0.0012756952135674364,119.37573099999999,1.5702098,1.3909620164611998,1.5702098,False,5.015892099999746
0.042761993806182605,0.01115037639975452,4.939711732183114,2.344,165.0,-15.0,95.124,True,0,200.0,20.0,0.045,False,14.999999999999998,0.4798,2.16,0.25881904510252074,rolling,False,0.25,0.4548059,0.0008591570996057819,9,4.4857,8.4819,-17.763,True,0,27.5,32.278413388055895,False,False,0.0018829498675413147,179.1137232,1.570408,1.361093089647468,1.596145,False,4.8737003999999615
0.0443369437794262,0.0120509447653395,4.877848241812327,2.312,160.0,-20.0,100.0,True,1,200.0,20.0,0.045,False,20.0,0.4844,2.7118,0.3420201433256687,rolling,False,0.25,0.4549655,0.0007067669663303368,9,5.6529,7.869,-20.5768,True,0,27.5,30.61512025526227,False,False,0.0014856185859999996,148.56185859999997,1.5693253,1.3232742748879793,1.606252,False,4.790027699999882
0.027505039758015264,0.007704812532164518,3.5348621574989085,2.859,160.0,-20.0,100.0,True,1,195.0,15.0,0.045,False,20.0,0.3724,3.6007,0.3420201433256687,rolling,False,0.25,0.4549921,0.0006029450595494045,9,4.3451,6.0485,-21.341,True,0,27.5,30.51893666447181,False,False,0.0007988432640000001,79.8843264,1.5662134,1.2943323145653642,1.5924496000000001,False,5.485731100000066
0.033257628910221486,0.009955673522749849,4.901316260982754,2.188,160.0,-20.0,90.202,True,0,205.0,25.0,0.045,False,20.0,0.5874,2.1812,0.3420201433256687,rolling,False,0.25,0.4547408,0.0012725193751870782,9,6.8545,9.5416,-19.6508,True,0,27.5,28.928674949331253,False,False,0.0021466210327930647,193.62951040000002,1.5705731,1.3794421066536044,1.6185856,False,4.374640500000169
0.03431285366535403,0.010570515085666941,5.1365528586850395,2.328,145.0,-35.0,92.36,True,0,220.0,40.0,0.045,False,35.0,0.8906,2.4213,0.573576436351046,rolling,False,0.25,0.4546323,0.0015475513127835342,9,14.43,10.4413,-20.7593,True,0,27.5,26.957675270785558,False,False,0.002134857182763101,197.1754094,1.5705397,1.3722250960616715,1.7462034000000002,False,4.579251999999997
0.04369308017638491,0.011395638600751826,4.516483621010882,2.406,155.0,-25.0,100.0,True,1,200.0,20.0,0.045,False,25.0,0.4898,3.3008,0.42261826174069944,rolling,False,0.25,0.4549716,0.0006728337716622833,9,6.6335,7.2075,-22.8468,True,0,27.5,25.113250375372928,False,False,0.00115825058,115.82505800000001,1.5658952,1.2831529563116102,1.6144271,False,4.809260300000005
0.03124181677079616,0.014422630187069362,5.425342799505048,2.422,150.0,-30.0,100.0,True,1,205.0,25.0,0.045,False,29.999999999999996,0.6031,3.1742,0.49999999999999994,rolling,False,0.25,0.4548562,0.000778690632093679,9,9.0665,7.9564,-23.5719,True,0,27.5,24.89195421792138,False,False,0.001543027912,154.3027912,1.5670542,1.2851718348068848,1.6466018,False,4.855080399999906
0.037708620707737374,0.01590469850457797,5.877229719442197,2.344,145.0,-35.0,100.0,True,1,210.0,30.0,0.045,False,35.0,0.7124,3.1515,0.573576436351046,rolling,False,0.25,0.4547902,0.0008781019169808302,9,11.5429,8.3522,-23.6562,True,0,27.5,21.094976868054246,False,False,0.001730906018,173.0906018,1.567823,1.2873557142642877,1.6890276,False,4.812178799999856
